id_student,code_module,code_presentation,totalAssessmentsTaken,meanTMAScore,meanCMAScore,meanExamScore,submittedLate,totalBanked
486007,FFF,2013B,12.0,82.4,85.85714285714286,,0.0,0.0
486022,DDD,2014B,7.0,63.166666666666664,,56.0,0.0,0.0
486087,FFF,2014J,12.0,86.4,84.71428571428571,,2.0,0.0
486099,BBB,2013B,10.0,80.8,96.0,,7.0,0.0
486145,FFF,2013B,3.0,61.333333333333336,,,1.0,0.0
486279,GGG,2014B,9.0,84.66666666666667,90.0,,0.0,0.0
486282,BBB,2013B,3.0,55.5,100.0,,2.0,0.0
486287,DDD,2014J,7.0,75.83333333333333,,71.0,0.0,0.0
486300,CCC,2014J,2.0,68.0,56.0,,1.0,0.0
486378,CCC,2014B,1.0,,40.0,,1.0,0.0
486391,BBB,2013B,11.0,84.16666666666667,96.0,,5.0,0.0
486457,BBB,2013J,11.0,71.0,92.0,,8.0,0.0
486511,FFF,2013J,12.0,59.8,74.0,,2.0,0.0
486516,BBB,2014J,5.0,59.2,,,1.0,0.0
486521,BBB,2013B,11.0,60.833333333333336,84.0,,7.0,0.0
486533,DDD,2013J,7.0,78.66666666666667,,82.0,2.0,0.0
486545,EEE,2013J,4.0,85.25,,,0.0,0.0
486551,FFF,2013J,12.0,47.0,60.142857142857146,,3.0,0.0
486656,BBB,2013B,11.0,80.83333333333333,96.0,,5.0,0.0
486737,CCC,2014B,1.0,,40.0,,1.0,0.0
486836,EEE,2014B,4.0,81.5,,,0.0,0.0
486877,CCC,2014J,1.0,,78.0,,1.0,0.0
486877,DDD,2013J,6.0,70.6,,73.0,3.0,0.0
486890,DDD,2013J,7.0,64.0,,53.0,0.0,0.0
486948,FFF,2013J,8.0,65.0,61.5,,0.0,7.0
486964,EEE,2013J,1.0,62.0,,,0.0,0.0
486964,FFF,2014J,12.0,80.8,90.14285714285714,,0.0,0.0
486994,BBB,2014B,10.0,90.4,100.0,,6.0,0.0
487002,BBB,2014B,10.0,87.8,96.0,,7.0,0.0
487168,FFF,2013B,12.0,55.8,61.57142857142857,,3.0,0.0
487168,FFF,2014B,12.0,43.6,68.28571428571429,,6.0,0.0
487214,BBB,2013J,7.0,73.5,86.66666666666667,,3.0,0.0
487239,EEE,2014B,4.0,82.0,,,0.0,0.0
487247,DDD,2013B,5.0,52.0,64.33333333333333,,4.0,0.0
487267,DDD,2013B,2.0,40.0,30.0,,1.0,0.0
487271,FFF,2013B,3.0,92.0,86.0,,0.0,3.0
487278,GGG,2014B,8.0,77.66666666666667,96.0,,0.0,0.0
487293,DDD,2013J,7.0,43.0,,56.0,5.0,0.0
487314,CCC,2014J,8.0,83.0,82.0,48.0,4.0,0.0
487314,FFF,2014B,12.0,92.8,87.0,,0.0,0.0
487329,BBB,2013B,10.0,80.5,85.0,,6.0,0.0
487371,BBB,2013J,11.0,69.5,96.0,,7.0,0.0
487543,BBB,2014B,11.0,58.4,96.0,,6.0,0.0
487556,DDD,2013J,3.0,70.33333333333333,,,0.0,0.0
487556,DDD,2014J,7.0,68.0,,49.0,1.0,4.0
487570,CCC,2014J,1.0,,44.0,,1.0,0.0
487588,EEE,2013J,4.0,91.0,,,0.0,0.0
487607,DDD,2014J,6.0,47.833333333333336,,,0.0,0.0
487621,EEE,2013J,4.0,89.5,,,0.0,0.0
487629,CCC,2014B,9.0,39.5,46.5,26.0,4.0,0.0
487636,FFF,2013B,12.0,65.0,64.14285714285714,,1.0,0.0
487646,BBB,2013B,11.0,49.333333333333336,84.0,,7.0,0.0
487681,BBB,2013J,9.0,71.8,90.0,,8.0,0.0
487711,DDD,2013B,14.0,91.16666666666667,96.14285714285714,98.0,7.0,0.0
488136,FFF,2013J,2.0,77.0,,,1.0,0.0
488136,FFF,2014J,2.0,77.0,,,0.0,2.0
488185,BBB,2013B,1.0,72.0,,,0.0,0.0
488195,BBB,2013J,11.0,88.83333333333333,100.0,,7.0,0.0
488324,FFF,2013J,1.0,52.0,,,0.0,0.0
488386,FFF,2013B,1.0,58.0,,,1.0,0.0
488386,FFF,2014B,12.0,51.6,84.85714285714286,,1.0,0.0
488394,FFF,2013J,12.0,81.4,91.28571428571429,,0.0,0.0
488425,BBB,2013B,6.0,79.33333333333333,100.0,,3.0,0.0
488427,BBB,2013J,11.0,56.0,88.0,,5.0,0.0
488431,CCC,2014B,9.0,42.75,50.25,48.0,4.0,0.0
488445,GGG,2014B,8.0,70.0,80.8,,1.0,0.0
488477,BBB,2013B,3.0,59.0,100.0,,1.0,0.0
488524,FFF,2014B,12.0,80.8,79.42857142857143,,2.0,0.0
488525,FFF,2014J,12.0,73.4,85.42857142857143,,0.0,0.0
488575,DDD,2013J,3.0,70.0,,,0.0,0.0
488575,DDD,2014J,4.0,83.25,,,0.0,0.0
488675,FFF,2013B,12.0,80.0,91.57142857142857,,0.0,0.0
488680,DDD,2013J,7.0,89.66666666666667,,89.0,0.0,4.0
488755,CCC,2014J,1.0,,89.0,,1.0,0.0
488758,FFF,2014B,2.0,52.0,,,1.0,0.0
488863,BBB,2013B,11.0,73.0,96.0,,5.0,0.0
488941,DDD,2014J,7.0,96.5,,91.0,0.0,0.0
488968,FFF,2013B,12.0,94.0,92.85714285714286,,0.0,0.0
488990,AAA,2014J,5.0,54.0,,,0.0,0.0
489084,DDD,2013J,2.0,71.5,,,0.0,0.0
489087,FFF,2013J,12.0,81.6,85.28571428571429,,0.0,0.0
489137,FFF,2014B,12.0,85.8,84.57142857142857,,0.0,0.0
489146,FFF,2013J,2.0,75.0,,,0.0,0.0
489198,BBB,2014B,2.0,94.0,80.0,,1.0,0.0
489209,DDD,2013J,7.0,68.33333333333333,,58.0,0.0,0.0
489222,GGG,2013J,9.0,66.0,70.0,,1.0,0.0
489251,BBB,2013B,11.0,67.0,100.0,,5.0,0.0
489291,DDD,2013B,4.0,65.0,49.0,,2.0,0.0
489313,DDD,2013B,1.0,,77.0,,1.0,0.0
489320,BBB,2013J,7.0,63.4,80.0,,5.0,0.0
489410,DDD,2013J,6.0,78.2,,76.0,1.0,0.0
489443,FFF,2013B,12.0,70.2,70.85714285714286,,6.0,0.0
489455,AAA,2013J,5.0,70.6,,,0.0,0.0
489507,DDD,2014B,7.0,60.333333333333336,,53.0,1.0,0.0
489553,FFF,2014J,11.0,52.666666666666664,60.142857142857146,,9.0,0.0
489560,FFF,2013J,12.0,67.6,80.57142857142857,,0.0,0.0
489624,GGG,2013J,9.0,81.66666666666667,81.33333333333333,,1.0,0.0
489889,BBB,2013J,8.0,63.0,93.33333333333333,,3.0,0.0
489929,CCC,2014B,5.0,,78.75,66.0,4.0,0.0
489990,DDD,2013J,6.0,52.2,,44.0,3.0,0.0
490024,CCC,2014B,9.0,82.75,62.25,92.0,4.0,0.0
490081,CCC,2014B,9.0,90.25,79.5,80.0,4.0,0.0
490081,EEE,2013J,4.0,95.5,,,0.0,0.0
490082,FFF,2013B,12.0,93.2,93.71428571428571,,0.0,0.0
490152,BBB,2013B,3.0,70.5,60.0,,1.0,0.0
490154,FFF,2014B,5.0,59.666666666666664,64.5,,2.0,0.0
490195,FFF,2013B,12.0,81.6,82.42857142857143,,0.0,0.0
490282,CCC,2014B,9.0,61.75,64.5,44.0,4.0,0.0
490284,FFF,2013B,7.0,78.75,84.0,,0.0,0.0
490297,CCC,2014B,1.0,,20.0,,1.0,0.0
490297,DDD,2013J,4.0,58.5,,,1.0,0.0
490297,FFF,2014J,2.0,33.0,,,1.0,0.0
490299,BBB,2014J,1.0,1.0,,,0.0,0.0
490313,CCC,2014J,5.0,66.5,52.333333333333336,,3.0,0.0
490391,BBB,2014B,9.0,76.0,90.0,,6.0,0.0
490394,CCC,2014J,5.0,,55.75,56.0,4.0,0.0
490443,EEE,2014J,2.0,68.5,,,1.0,0.0
490449,FFF,2013J,11.0,78.75,74.85714285714286,,2.0,0.0
490500,BBB,2013J,1.0,54.0,,,0.0,0.0
490505,FFF,2013J,12.0,88.8,90.14285714285714,,0.0,0.0
490514,BBB,2013B,10.0,74.6,88.0,,6.0,0.0
490530,DDD,2013J,1.0,61.0,,,0.0,0.0
490587,CCC,2014B,1.0,,20.0,,1.0,0.0
490587,EEE,2014B,1.0,62.0,,,0.0,0.0
490629,DDD,2014J,7.0,89.16666666666667,,73.0,0.0,0.0
490662,CCC,2014B,2.0,48.0,50.0,,1.0,0.0
490662,EEE,2014B,1.0,75.0,,,0.0,0.0
490677,BBB,2013J,11.0,76.33333333333333,88.0,,6.0,0.0
490738,DDD,2013J,2.0,12.5,,,1.0,0.0
490768,CCC,2014B,2.0,28.0,60.0,,1.0,0.0
490768,EEE,2013J,4.0,90.75,,,1.0,0.0
490769,CCC,2014B,5.0,58.5,48.333333333333336,,5.0,0.0
490894,BBB,2013J,9.0,50.0,95.0,,5.0,0.0
491004,FFF,2013B,12.0,90.8,88.57142857142857,,0.0,0.0
491011,FFF,2014B,12.0,76.6,70.71428571428571,,0.0,0.0
491036,DDD,2014B,6.0,61.6,,40.0,1.0,0.0
491077,FFF,2014J,2.0,60.0,37.0,,1.0,0.0
491081,DDD,2013J,7.0,62.666666666666664,,36.0,0.0,0.0
491097,BBB,2013J,5.0,62.666666666666664,80.0,,4.0,0.0
491106,DDD,2013B,14.0,68.66666666666667,63.714285714285715,36.0,7.0,0.0
491108,DDD,2013B,14.0,84.16666666666667,71.85714285714286,91.0,8.0,0.0
491110,DDD,2013J,2.0,87.0,,,0.0,0.0
491126,FFF,2014J,12.0,91.8,88.85714285714286,,0.0,0.0
491170,CCC,2014B,2.0,24.0,0.0,,2.0,0.0
491170,EEE,2014J,3.0,55.0,,,3.0,0.0
491279,BBB,2013J,11.0,76.33333333333333,92.0,,4.0,5.0
491387,BBB,2014J,5.0,65.8,,,0.0,0.0
491474,GGG,2014B,3.0,63.0,100.0,,1.0,0.0
491486,FFF,2014B,3.0,79.0,86.0,,0.0,0.0
491503,FFF,2013B,2.0,81.0,,,0.0,0.0
491548,FFF,2014B,2.0,88.0,80.0,,0.0,0.0
491578,EEE,2013J,4.0,68.25,,,2.0,0.0
491606,FFF,2013J,12.0,74.4,79.14285714285714,,1.0,0.0
491636,FFF,2013B,12.0,94.8,88.0,,8.0,0.0
491664,EEE,2014J,3.0,79.0,,,2.0,0.0
491693,DDD,2013B,5.0,84.5,79.33333333333333,,3.0,0.0
491742,CCC,2014B,1.0,4.0,,,1.0,0.0
491756,FFF,2014J,2.0,65.5,,,2.0,0.0
491757,DDD,2013B,5.0,77.0,79.33333333333333,,3.0,0.0
491771,EEE,2013J,4.0,72.25,,,0.0,0.0
491843,CCC,2014B,3.0,84.0,52.0,,2.0,0.0
491863,FFF,2014J,12.0,82.2,85.71428571428571,,0.0,0.0
491874,DDD,2013J,2.0,87.5,,,0.0,0.0
491875,DDD,2013J,1.0,55.0,,,0.0,0.0
491907,BBB,2013J,3.0,64.0,100.0,,2.0,0.0
491914,DDD,2013B,13.0,46.666666666666664,54.666666666666664,64.0,8.0,0.0
491926,CCC,2014J,1.0,,67.0,,1.0,0.0
491926,DDD,2013J,7.0,78.66666666666667,,82.0,0.0,0.0
491959,FFF,2014J,2.0,86.0,46.0,,0.0,0.0
491966,BBB,2013J,11.0,77.33333333333333,88.0,,3.0,5.0
492020,CCC,2014J,2.0,90.0,67.0,,2.0,0.0
492024,FFF,2014J,12.0,71.0,84.71428571428571,,0.0,0.0
492088,FFF,2014B,11.0,67.75,74.42857142857143,,0.0,0.0
492095,DDD,2014B,7.0,65.83333333333333,,71.0,0.0,0.0
492153,BBB,2013J,10.0,72.6,96.0,,8.0,0.0
492177,DDD,2013B,8.0,40.5,40.25,,5.0,0.0
492182,BBB,2013B,11.0,74.33333333333333,96.0,,5.0,0.0
492240,BBB,2013B,10.0,77.6,92.0,,6.0,0.0
492286,BBB,2013J,11.0,81.5,96.0,,5.0,0.0
492357,CCC,2014B,3.0,88.0,49.5,,2.0,0.0
492357,CCC,2014J,9.0,57.0,50.0,62.0,3.0,3.0
492371,DDD,2013B,11.0,72.5,88.25,82.0,4.0,0.0
492403,EEE,2014B,4.0,70.5,,,0.0,0.0
492478,BBB,2013J,5.0,73.33333333333333,70.0,,2.0,0.0
492480,DDD,2014J,7.0,64.33333333333333,,67.0,0.0,0.0
492496,DDD,2014J,7.0,83.66666666666667,,93.0,1.0,0.0
492537,CCC,2014J,1.0,76.0,,,1.0,0.0
492537,DDD,2014B,6.0,63.0,,49.0,3.0,0.0
492552,DDD,2013J,1.0,60.0,,,1.0,0.0
492557,FFF,2013J,10.0,67.5,75.5,,1.0,0.0
492557,FFF,2014J,10.0,67.5,75.5,,0.0,10.0
492579,BBB,2014J,1.0,100.0,,,0.0,0.0
492590,BBB,2013B,5.0,81.66666666666667,80.0,,3.0,0.0
492592,BBB,2014J,5.0,75.2,,,1.0,0.0
492613,CCC,2014J,3.0,68.0,25.0,,2.0,0.0
492613,DDD,2013B,14.0,76.83333333333333,75.57142857142857,62.0,8.0,0.0
492635,DDD,2013J,7.0,59.333333333333336,,69.0,2.0,0.0
492676,BBB,2014J,5.0,66.0,,,0.0,0.0
492726,BBB,2013J,11.0,72.33333333333333,80.0,,6.0,0.0
492740,DDD,2013J,7.0,72.83333333333333,,71.0,1.0,0.0
492851,FFF,2013J,12.0,70.4,71.28571428571429,,1.0,0.0
492895,BBB,2014B,4.0,88.0,100.0,,2.0,0.0
492900,CCC,2014B,9.0,63.0,55.25,42.0,4.0,0.0
492909,GGG,2014B,8.0,75.0,88.0,,0.0,0.0
492928,BBB,2014B,10.0,59.4,84.0,,5.0,0.0
492946,BBB,2013B,11.0,75.5,84.0,,6.0,0.0
492979,BBB,2014J,5.0,54.6,,,0.0,0.0
492993,DDD,2013B,3.0,43.333333333333336,,,2.0,0.0
493186,BBB,2013B,10.0,67.0,68.0,,5.0,0.0
493207,DDD,2013J,1.0,66.0,,,0.0,0.0
493207,DDD,2014J,7.0,54.666666666666664,,40.0,0.0,1.0
493296,DDD,2014B,3.0,61.333333333333336,,,1.0,0.0
493377,BBB,2013B,3.0,68.0,100.0,,3.0,0.0
493404,DDD,2013J,5.0,76.75,,56.0,0.0,0.0
493416,CCC,2014J,9.0,77.5,64.0,54.0,4.0,0.0
493434,DDD,2014B,3.0,84.0,,,1.0,0.0
493434,DDD,2014J,4.0,83.0,,,0.0,4.0
493443,BBB,2014J,5.0,32.4,,,4.0,0.0
493451,BBB,2013B,4.0,73.0,70.0,,4.0,0.0
493453,BBB,2013J,10.0,70.5,95.0,,8.0,0.0
493460,BBB,2014J,5.0,81.6,,,1.0,0.0
493465,BBB,2013J,11.0,68.16666666666667,76.0,,6.0,0.0
493515,BBB,2013B,9.0,65.0,95.0,,5.0,0.0
493539,FFF,2013J,12.0,88.2,90.71428571428571,,1.0,0.0
493559,BBB,2014B,10.0,66.8,80.0,,6.0,0.0
493609,BBB,2014J,1.0,100.0,,,0.0,0.0
493650,DDD,2014J,2.0,67.5,,,0.0,0.0
493725,DDD,2013J,3.0,49.0,,,0.0,0.0
493760,FFF,2014B,12.0,86.2,73.0,,1.0,0.0
493763,BBB,2014J,2.0,39.5,,,0.0,0.0
493763,GGG,2013J,9.0,73.33333333333333,86.66666666666667,,4.0,0.0
493773,BBB,2013B,11.0,78.66666666666667,92.0,,5.0,0.0
493793,FFF,2014J,12.0,78.6,86.14285714285714,,0.0,0.0
493822,CCC,2014B,2.0,,41.5,,2.0,0.0
493876,DDD,2013J,1.0,30.0,,,1.0,0.0
493876,DDD,2014J,5.0,44.8,,,2.0,0.0
493876,EEE,2013J,4.0,76.5,,,1.0,0.0
493879,DDD,2014B,1.0,41.0,,,0.0,0.0
493912,BBB,2013B,11.0,72.33333333333333,80.0,,5.0,0.0
493958,BBB,2013B,11.0,64.5,88.0,,6.0,0.0
493984,DDD,2013B,8.0,65.5,69.0,,4.0,0.0
493984,DDD,2014B,4.0,65.5,,,0.0,4.0
493988,EEE,2013J,4.0,94.25,,,1.0,0.0
493999,BBB,2013J,2.0,63.5,,,2.0,0.0
494046,FFF,2013J,4.0,72.0,89.5,,0.0,0.0
494046,FFF,2014J,11.0,74.0,86.0,,0.0,4.0
494095,BBB,2013B,11.0,71.83333333333333,100.0,,7.0,0.0
494143,FFF,2013J,1.0,72.0,,,1.0,0.0
494164,FFF,2013B,1.0,90.0,,,0.0,0.0
494165,FFF,2013B,12.0,65.6,61.57142857142857,,1.0,0.0
494184,FFF,2014J,12.0,71.0,66.57142857142857,,7.0,0.0
494211,CCC,2014J,5.0,69.0,52.333333333333336,,3.0,0.0
494211,EEE,2013J,4.0,85.75,,,0.0,0.0
494212,BBB,2014J,3.0,38.333333333333336,,,0.0,0.0
494212,GGG,2013J,8.0,85.0,100.0,,0.0,0.0
494214,BBB,2013J,11.0,83.83333333333333,88.0,,5.0,0.0
494270,EEE,2014J,4.0,92.0,,,0.0,0.0
494278,BBB,2013B,11.0,90.16666666666667,100.0,,7.0,0.0
494291,GGG,2013J,1.0,64.0,,,1.0,0.0
494329,DDD,2014B,3.0,41.0,,,2.0,0.0
494340,FFF,2013B,12.0,87.8,87.28571428571429,,0.0,0.0
494341,DDD,2013B,12.0,68.6,58.166666666666664,40.0,6.0,0.0
494389,DDD,2013J,1.0,89.0,,,0.0,0.0
494427,EEE,2014B,4.0,85.75,,,0.0,0.0
494433,FFF,2014B,12.0,53.0,68.14285714285714,,5.0,0.0
494443,FFF,2013B,12.0,67.4,84.0,,0.0,0.0
494471,BBB,2013J,11.0,55.5,76.0,,5.0,0.0
494495,FFF,2013J,12.0,77.6,83.14285714285714,,4.0,0.0
494498,CCC,2014J,4.0,63.0,79.0,,3.0,0.0
494622,FFF,2013B,12.0,76.0,77.42857142857143,,1.0,0.0
494637,DDD,2013B,14.0,91.66666666666667,94.85714285714286,91.0,7.0,0.0
494667,DDD,2013J,6.0,73.2,,80.0,0.0,0.0
494722,DDD,2013J,4.0,82.75,,,0.0,0.0
494728,DDD,2013J,3.0,29.666666666666668,,,0.0,0.0
494786,BBB,2013B,11.0,87.83333333333333,100.0,,5.0,0.0
494789,BBB,2013J,10.0,91.4,100.0,,5.0,0.0
494818,FFF,2014B,11.0,75.75,72.85714285714286,,1.0,0.0
494829,CCC,2014J,6.0,52.333333333333336,73.33333333333333,,4.0,0.0
494838,BBB,2013B,1.0,77.0,,,1.0,0.0
494840,BBB,2013B,1.0,77.0,,,1.0,0.0
494866,FFF,2013B,1.0,62.0,,,0.0,0.0
494872,EEE,2014B,2.0,71.0,,,1.0,0.0
494896,BBB,2013J,1.0,76.0,,,0.0,0.0
494896,BBB,2014B,9.0,74.0,100.0,,6.0,0.0
494903,FFF,2013B,1.0,92.0,,,0.0,0.0
494911,CCC,2014J,1.0,,44.0,,1.0,0.0
494919,CCC,2014B,5.0,,47.75,46.0,4.0,0.0
494919,DDD,2013B,13.0,86.4,84.57142857142857,64.0,7.0,0.0
494927,BBB,2013B,4.0,82.5,90.0,,2.0,0.0
494960,BBB,2013J,10.0,75.2,88.0,,6.0,0.0
494975,FFF,2013J,2.0,69.0,,,1.0,0.0
495035,BBB,2013J,11.0,74.33333333333333,84.0,,5.0,0.0
495115,DDD,2013B,5.0,82.5,88.33333333333333,,3.0,0.0
495239,BBB,2014J,3.0,43.333333333333336,,,2.0,0.0
495276,GGG,2013J,9.0,89.0,90.0,,0.0,0.0
495284,AAA,2013J,5.0,66.6,,,1.0,0.0
495298,DDD,2013B,1.0,,57.0,,1.0,0.0
495320,CCC,2014B,5.0,,76.25,82.0,4.0,0.0
495324,BBB,2014B,1.0,59.0,,,0.0,0.0
495429,EEE,2014J,4.0,88.75,,,0.0,0.0
495438,CCC,2014J,8.0,69.33333333333333,57.25,50.0,4.0,0.0
495449,BBB,2013J,11.0,71.16666666666667,100.0,,5.0,0.0
495489,BBB,2014J,3.0,71.66666666666667,,,1.0,0.0
495493,DDD,2014J,7.0,82.33333333333333,,93.0,1.0,0.0
495509,BBB,2013J,11.0,73.16666666666667,92.0,,6.0,0.0
495522,BBB,2014J,3.0,85.66666666666667,,,1.0,0.0
495615,DDD,2014J,7.0,75.83333333333333,,64.0,0.0,0.0
495618,FFF,2014B,6.0,80.33333333333333,78.33333333333333,,1.0,0.0
495621,FFF,2013B,10.0,55.0,45.42857142857143,,1.0,0.0
495625,BBB,2013J,11.0,72.16666666666667,64.0,,5.0,0.0
495674,BBB,2013B,1.0,43.0,,,0.0,0.0
495734,DDD,2013B,12.0,63.333333333333336,60.4,60.0,7.0,0.0
495856,BBB,2013B,11.0,86.66666666666667,100.0,,5.0,0.0
495876,BBB,2014B,1.0,,80.0,,1.0,0.0
495879,BBB,2013J,9.0,65.25,92.0,,5.0,0.0
495881,DDD,2014J,6.0,83.8,,60.0,1.0,0.0
495887,EEE,2013J,4.0,89.75,,,0.0,0.0
495903,DDD,2014J,4.0,62.5,,,0.0,0.0
495913,BBB,2013J,8.0,59.8,86.66666666666667,,7.0,0.0
495948,FFF,2013J,7.0,65.5,79.66666666666667,,0.0,0.0
495976,GGG,2014B,9.0,80.0,100.0,,0.0,0.0
496041,BBB,2013B,11.0,82.5,72.0,,6.0,0.0
496070,BBB,2013B,11.0,63.333333333333336,72.0,,5.0,0.0
496091,BBB,2013J,1.0,78.0,,,0.0,0.0
496108,CCC,2014B,2.0,8.0,20.0,,2.0,0.0
496108,EEE,2014B,4.0,72.0,,,1.0,0.0
496154,DDD,2013J,1.0,42.0,,,1.0,0.0
496154,DDD,2014J,4.0,61.5,,,2.0,0.0
496185,DDD,2013J,1.0,47.0,,,0.0,0.0
496217,DDD,2013B,4.0,46.5,62.5,,2.0,0.0
496220,BBB,2013B,10.0,62.166666666666664,95.0,,8.0,0.0
496243,BBB,2013B,5.0,67.0,90.0,,2.0,0.0
496315,DDD,2013J,4.0,58.5,,,0.0,4.0
496334,BBB,2013J,9.0,72.6,100.0,,4.0,0.0
496355,CCC,2014J,6.0,90.25,67.0,88.0,3.0,0.0
496381,BBB,2014J,5.0,83.6,,,1.0,0.0
496442,BBB,2013J,11.0,64.5,76.0,,7.0,0.0
496470,FFF,2013B,12.0,77.6,91.28571428571429,,0.0,0.0
496491,FFF,2013B,12.0,93.6,82.57142857142857,,0.0,0.0
496493,FFF,2014J,2.0,66.0,,,1.0,0.0
496530,CCC,2014J,2.0,50.0,56.0,,1.0,0.0
496530,EEE,2014J,2.0,87.0,,,0.0,0.0
496542,DDD,2013B,8.0,54.0,45.5,,4.0,0.0
496561,FFF,2013B,5.0,76.66666666666667,90.0,,2.0,0.0
496564,DDD,2013B,14.0,89.16666666666667,85.42857142857143,76.0,7.0,0.0
496590,FFF,2014B,5.0,71.0,55.666666666666664,,0.0,0.0
496601,DDD,2013B,14.0,62.833333333333336,81.14285714285714,44.0,7.0,0.0
496657,FFF,2013B,1.0,68.0,,,0.0,0.0
496671,FFF,2013B,12.0,64.4,75.14285714285714,,9.0,0.0
496674,BBB,2013B,2.0,42.0,40.0,,1.0,0.0
496764,BBB,2013J,10.0,85.6,92.0,,6.0,0.0
496801,FFF,2013J,9.0,45.666666666666664,57.666666666666664,,2.0,0.0
496845,CCC,2014J,8.0,71.0,93.0,82.0,5.0,0.0
496916,DDD,2014J,7.0,83.66666666666667,,91.0,0.0,0.0
496978,GGG,2014B,9.0,78.33333333333333,90.0,,0.0,0.0
497074,BBB,2014J,5.0,73.0,,,0.0,0.0
497074,GGG,2013J,9.0,66.66666666666667,93.33333333333333,,0.0,0.0
497080,CCC,2014B,2.0,27.0,40.0,,1.0,0.0
497084,BBB,2014J,5.0,74.4,,,0.0,0.0
497088,BBB,2013B,7.0,70.66666666666667,95.0,,6.0,0.0
497102,FFF,2013B,12.0,69.4,78.28571428571429,,0.0,0.0
497130,BBB,2013J,11.0,74.16666666666667,100.0,,5.0,0.0
497180,FFF,2013B,11.0,80.75,79.0,,1.0,0.0
497190,GGG,2013J,9.0,69.33333333333333,83.33333333333333,,7.0,0.0
497211,FFF,2013B,12.0,85.8,89.42857142857143,,0.0,0.0
497226,FFF,2013B,7.0,65.0,71.4,,5.0,0.0
497229,DDD,2013J,1.0,69.0,,,0.0,0.0
497278,BBB,2013B,1.0,65.0,,,1.0,0.0
497278,GGG,2013J,9.0,66.66666666666667,90.0,,2.0,0.0
497280,BBB,2013B,9.0,71.6,75.0,,7.0,0.0
497349,FFF,2013J,3.0,89.0,86.0,,0.0,3.0
497361,EEE,2014B,3.0,86.66666666666667,,,0.0,0.0
497410,FFF,2013B,12.0,82.6,93.0,,2.0,0.0
497415,FFF,2014J,12.0,78.6,74.14285714285714,,2.0,0.0
497468,BBB,2013B,11.0,62.5,76.0,,5.0,0.0
497475,DDD,2013B,6.0,43.666666666666664,67.33333333333333,,3.0,0.0
497475,DDD,2013J,3.0,65.0,,,0.0,0.0
497536,CCC,2014J,1.0,,33.0,,1.0,0.0
497580,EEE,2014B,4.0,87.0,,,0.0,0.0
497584,DDD,2013B,1.0,34.0,,,1.0,0.0
497590,DDD,2013J,7.0,70.16666666666667,,51.0,0.0,0.0
497619,GGG,2014B,3.0,81.0,100.0,,1.0,0.0
497632,BBB,2013J,10.0,75.6,76.0,,3.0,5.0
497793,BBB,2013B,10.0,76.6,88.0,,5.0,0.0
497809,DDD,2013J,1.0,26.0,,,1.0,0.0
497855,FFF,2013B,4.0,71.66666666666667,96.0,,0.0,0.0
497872,BBB,2014B,1.0,62.0,,,0.0,0.0
497897,FFF,2013B,6.0,55.333333333333336,62.666666666666664,,1.0,0.0
497955,CCC,2014J,3.0,86.0,80.5,,2.0,0.0
497989,DDD,2014J,1.0,40.0,,,0.0,0.0
497994,DDD,2013J,5.0,73.0,,82.0,0.0,4.0
498006,FFF,2014B,12.0,75.6,88.85714285714286,,0.0,0.0
498031,FFF,2013J,12.0,89.4,93.42857142857143,,1.0,0.0
498043,CCC,2014B,3.0,90.0,85.5,,2.0,0.0
498065,BBB,2013B,11.0,80.66666666666667,96.0,,5.0,0.0
498131,BBB,2013B,11.0,79.66666666666667,100.0,,5.0,0.0
498138,CCC,2014B,9.0,50.25,55.25,34.0,4.0,0.0
498175,BBB,2013B,8.0,70.16666666666667,80.0,,4.0,0.0
498236,CCC,2014J,9.0,64.0,62.25,48.0,5.0,0.0
498266,FFF,2014B,12.0,89.2,81.14285714285714,,0.0,0.0
498269,FFF,2013B,12.0,53.2,80.71428571428571,,0.0,0.0
498296,BBB,2013B,10.0,61.2,72.0,,8.0,0.0
498320,DDD,2013B,12.0,64.8,91.0,62.0,6.0,0.0
498363,DDD,2013B,10.0,41.666666666666664,53.25,,7.0,0.0
498363,DDD,2014B,7.0,71.5,,62.0,1.0,0.0
498371,BBB,2013B,1.0,50.0,,,0.0,0.0
498432,DDD,2013B,7.0,58.666666666666664,58.0,,5.0,0.0
498442,FFF,2014J,12.0,90.4,90.57142857142857,,0.0,0.0
498455,BBB,2013B,8.0,44.2,53.333333333333336,,5.0,0.0
498459,CCC,2014J,9.0,97.25,98.0,96.0,5.0,0.0
498527,DDD,2013B,14.0,76.0,84.85714285714286,42.0,7.0,0.0
498543,BBB,2013J,8.0,60.4,73.33333333333333,,7.0,0.0
498554,FFF,2013B,12.0,85.6,81.14285714285714,,0.0,0.0
498564,GGG,2014J,1.0,35.0,,,0.0,0.0
498578,FFF,2013B,12.0,64.4,70.85714285714286,,0.0,0.0
498582,DDD,2014B,3.0,72.66666666666667,,,0.0,0.0
498602,CCC,2014J,1.0,84.0,,,0.0,0.0
498635,BBB,2013J,11.0,85.16666666666667,100.0,,7.0,0.0
498636,FFF,2013B,3.0,66.0,,,1.0,0.0
498636,FFF,2014B,3.0,66.0,,,0.0,3.0
498702,GGG,2013J,1.0,62.0,,,0.0,0.0
498741,CCC,2014B,9.0,46.5,38.0,32.0,4.0,0.0
